MAPA,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_CAB,NOM_CAB,POB_TOTAL,POB_MASCULINA,POB_FEMENINA,TOTAL DE VIVIENDAS HABITADAS
14,14,JALISCO,JAL.,7,SAN JUANITO DE ESCOBEDO,1,SAN JUANITO DE ESCOBEDO,9433,4720,4713,2665
14,14,JALISCO,JAL.,8,ARANDAS,1,ARANDAS,80609,39492,41117,22781
14,14,JALISCO,JAL.,9,EL ARENAL,1,EL ARENAL,21115,10345,10770,5682
14,14,JALISCO,JAL.,10,ATEMAJAC DE BRIZUELA,1,ATEMAJAC DE BRIZUELA,7758,3847,3911,1820
14,14,JALISCO,JAL.,11,ATENGO,1,ATENGO,5599,2833,2766,1530
14,14,JALISCO,JAL.,12,ATENGUILLO,1,ATENGUILLO,4176,2055,2121,1311
14,14,JALISCO,JAL.,13,ATOTONILCO EL ALTO,1,ATOTONILCO EL ALTO,64009,31571,32438,17409
14,14,JALISCO,JAL.,14,ATOYAC,1,ATOYAC,8689,4214,4475,2537
14,14,JALISCO,JAL.,15,AUTLAN DE NAVARRO,1,AUTLAN DE NAVARRO,64931,31886,33045,18903
14,14,JALISCO,JAL.,16,AYOTLAN,1,AYOTLAN,41552,20364,21188,10744
14,14,JALISCO,JAL.,17,AYUTLA,1,AYUTLA,12880,6414,6466,3544
14,14,JALISCO,JAL.,18,LA BARCA,1,LA BARCA,67937,32851,35086,17725
14,14,JALISCO,JAL.,19,BOLAÑOS,1,BOLAÑOS,7043,3502,3541,1621
14,14,JALISCO,JAL.,20,CABO CORRIENTES,1,EL TUITO,10940,5644,5296,3182
14,14,JALISCO,JAL.,21,CASIMIRO CASTILLO,1,LA RESOLANA,20548,10194,10354,6242
14,14,JALISCO,JAL.,22,CIHUATLAN,1,CIHUATLAN,40139,19979,20160,11536
14,14,JALISCO,JAL.,23,ZAPOTLAN EL GRANDE,1,CIUDAD GUZMAN,115141,56188,58953,31499
14,14,JALISCO,JAL.,24,COCULA,1,COCULA,29267,14395,14872,8134
14,14,JALISCO,JAL.,25,COLOTLAN,1,COLOTLAN,19689,9482,10207,5725
14,14,JALISCO,JAL.,26,CONCEPCION DE BUENOS AIRES,1,CONCEPCION DE BUENOS AIRES,6334,3198,3136,1848
14,14,JALISCO,JAL.,27,CUAUTITLAN DE GARCIA BARRAGAN,1,CUAUTITLAN DE GARCIA BARRAGAN,18370,9347,9023,4961
14,14,JALISCO,JAL.,28,CUAUTLA,1,CUAUTLA,2166,1057,1109,679
14,14,JALISCO,JAL.,29,CUQUIO,1,CUQUIO,17820,8655,9165,4927
14,14,JALISCO,JAL.,30,CHAPALA,1,CHAPALA,55196,26815,28381,16359
14,14,JALISCO,JAL.,31,CHIMALTITAN,1,CHIMALTITAN,3270,1624,1646,892
14,14,JALISCO,JAL.,32,CHIQUILISTLAN,1,CHIQUILISTLAN,5983,2975,3008,1468
14,14,JALISCO,JAL.,33,DEGOLLADO,1,DEGOLLADO,21226,10263,10963,5938
14,14,JALISCO,JAL.,34,EJUTLA,1,EJUTLA,1981,1007,974,661
14,14,JALISCO,JAL.,35,ENCARNACION DE DIAZ,1,ENCARNACION DE DIAZ,53039,25567,27472,14392
14,14,JALISCO,JAL.,36,ETZATLAN,1,ETZATLAN,20011,9784,10227,5383
14,14,JALISCO,JAL.,37,EL GRULLO,1,EL GRULLO,25920,12626,13294,7462
14,14,JALISCO,JAL.,38,GUACHINANGO,1,GUACHINANGO,4199,2154,2045,1272
14,14,JALISCO,JAL.,39,GUADALAJARA,1,GUADALAJARA,1385629,666997,718632,398966
14,14,JALISCO,JAL.,40,HOSTOTIPAQUILLO,1,HOSTOTIPAQUILLO,8732,4368,4364,2306
14,14,JALISCO,JAL.,41,HUEJUCAR,1,HUEJUCAR,5920,2907,3013,1780
14,14,JALISCO,JAL.,42,HUEJUQUILLA EL ALTO,1,HUEJUQUILLA EL ALTO,10015,4838,5177,2693
14,14,JALISCO,JAL.,43,LA HUERTA,1,LA HUERTA,23258,11626,11632,7004
14,14,JALISCO,JAL.,44,IXTLAHUACAN DE LOS MEMBRILLOS,1,IXTLAHUACAN DE LOS MEMBRILLOS,67969,33422,34547,19724
14,14,JALISCO,JAL.,45,IXTLAHUACAN DEL RIO,1,IXTLAHUACAN DEL RIO,20465,9976,10489,5759
14,14,JALISCO,JAL.,46,JALOSTOTITLAN,1,JALOSTOTITLAN,32678,16012,16666,8938
14,14,JALISCO,JAL.,47,JAMAY,1,JAMAY,24894,12464,12430,6241
14,14,JALISCO,JAL.,48,JESUS MARIA,1,JESUS MARIA,18982,8874,10108,5423
14,14,JALISCO,JAL.,49,JILOTLAN DE LOS DOLORES,1,JILOTLAN DE LOS DOLORES,9425,5053,4372,2552
14,14,JALISCO,JAL.,50,JOCOTEPEC,1,JOCOTEPEC,47105,23229,23876,11072
14,14,JALISCO,JAL.,51,JUANACATLAN,1,JUANACATLAN,30855,15259,15596,8703
14,14,JALISCO,JAL.,52,JUCHITLAN,1,JUCHITLAN,5534,2669,2865,1604
14,14,JALISCO,JAL.,53,LAGOS DE MORENO,1,LAGOS DE MORENO,172403,83977,88426,45047
14,14,JALISCO,JAL.,54,EL LIMON,1,EL LIMON,5368,2670,2698,1791
14,14,JALISCO,JAL.,55,MAGDALENA,1,MAGDALENA,21781,10589,11192,5859
14,14,JALISCO,JAL.,56,SANTA MARIA DEL ORO,1,SANTA MARIA DEL ORO,1815,914,901,573
14,14,JALISCO,JAL.,57,LA MANZANILLA DE LA PAZ,1,LA MANZANILLA DE LA PAZ,4099,2002,2097,1249
14,14,JALISCO,JAL.,58,MASCOTA,1,MASCOTA,14451,7039,7412,4318
14,14,JALISCO,JAL.,59,MAZAMITLA,1,MAZAMITLA,14043,6760,7283,3678
14,14,JALISCO,JAL.,60,MEXTICACAN,1,MEXTICACAN,5307,2447,2860,1634
14,14,JALISCO,JAL.,61,MEZQUITIC,1,MEZQUITIC,22083,10615,11468,4734
14,14,JALISCO,JAL.,62,MIXTLAN,1,MIXTLAN,3638,1817,1821,1079
14,14,JALISCO,JAL.,63,OCOTLAN,1,OCOTLAN,106050,51775,54275,29121
