percepcion,ideologia,KEY
Acuerdo,Panista,4_4
Acuerdo,Panista,4_4
Acuerdo en parte,Panista,4_4
Acuerdo,Panista,7_31
Acuerdo,Panista,8_19
Acuerdo,No se identifica con ningún partido,8_19
Acuerdo en parte,Panista,10_5
Desacuerdo,Panista,10_5
Acuerdo,Panista,10_5
Acuerdo,Panista,11_20
Acuerdo,Panista,11_20
Acuerdo,Panista,14_29
Acuerdo,Panista,14_29
Acuerdo,No se identifica con ningún partido,14_29
Acuerdo,No se identifica con ningún partido,14_98
Acuerdo en parte,Priista,14_98
Acuerdo,No se identifica con ningún partido,15_25
Acuerdo en parte,Panista,19_39
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Acuerdo,No se identifica con ningún partido,20_385
Desacuerdo en parte,No se identifica con ningún partido,21_115
Acuerdo en parte,Panista,23_4
Acuerdo,Panista,23_4
Acuerdo,Panista,23_4
Acuerdo,Panista,25_11
Acuerdo,Panista,25_11
Acuerdo en parte,Panista,28_40
Acuerdo en parte,Panista,28_40
Desacuerdo en parte,Panista,28_40
Acuerdo,Panista,30_87
Acuerdo,Panista,30_87
Acuerdo en parte,No se identifica con ningún partido,30_102
Desacuerdo en parte,No se identifica con ningún partido,30_102
Acuerdo en parte,Panista,30_102
Acuerdo,Panista,1_7
Acuerdo,Panista,1_7
Acuerdo,Panista,1_7
Acuerdo,Panista,4_4
Acuerdo,Panista,4_4
Acuerdo,Panista,7_31
Acuerdo en parte,Panista,9_5
Acuerdo,Panista,10_5
Acuerdo en parte,Panista,10_5
Acuerdo,No se identifica con ningún partido,11_20
Acuerdo en parte,Panista,11_20
Acuerdo,Panista,11_20
Acuerdo,Panista,14_29
Acuerdo,No se identifica con ningún partido,14_29
Acuerdo,Panista,14_98
Acuerdo,Panista,15_25
Acuerdo en parte,Panista,15_25
Acuerdo,Panista,15_25
Acuerdo,Panista,15_104
Acuerdo,Panista,19_39
Desacuerdo,Panista,20_385
Desacuerdo en parte,No se identifica con ningún partido,21_115
Acuerdo en parte,Panista,28_40
Acuerdo en parte,Panista,28_40
Acuerdo,Panista,1_7
Acuerdo,Panista,1_7
Acuerdo,Panista,4_4
Acuerdo en parte,Panista,4_4
Acuerdo,Panista,7_31
Desacuerdo,Panista,9_5
Acuerdo,Panista,9_10
Acuerdo,Panista,10_5
Desacuerdo,Panista,10_5
Acuerdo,Panista,10_5
Acuerdo,Panista,10_5
Acuerdo,Panista,11_20
Acuerdo,Panista,11_20
Acuerdo,Panista,11_20
Acuerdo en parte,Panista,14_29
Acuerdo en parte,Panista,14_29
Acuerdo,No se identifica con ningún partido,14_98
Desacuerdo,No se identifica con ningún partido,14_98
Acuerdo en parte,Panista,15_104
Acuerdo,Panista,15_104
Acuerdo en parte,Panista,16_52
Acuerdo,Panista,17_15
Acuerdo,Panista,17_15
Acuerdo,Panista,17_15
Acuerdo,Panista,17_15
Acuerdo,Panista,17_15
Acuerdo,Panista,17_15
Acuerdo en parte,Panista,19_39
Acuerdo en parte,No se identifica con ningún partido,20_385
Desacuerdo,Panista,20_385
Acuerdo,No se identifica con ningún partido,20_385
Acuerdo,Panista,25_11
Acuerdo,No se identifica con ningún partido,25_11
Acuerdo en parte,Panista,25_11
Acuerdo en parte,Panista,28_40
Desacuerdo en parte,No se identifica con ningún partido,30_87
Acuerdo,No se identifica con ningún partido,30_102
Acuerdo,No se identifica con ningún partido,1_7
Acuerdo,Panista,1_7
Acuerdo,Panista,1_7
Acuerdo,Panista,1_7
Acuerdo en parte,Panista,1_7
Acuerdo,Panista,1_7
Acuerdo,Panista,4_4
Acuerdo,Panista,4_4
Acuerdo,Panista,4_4
Acuerdo,Panista,4_4
Acuerdo,Panista,4_4
Acuerdo,Panista,7_31
Acuerdo,Panista,7_31
Acuerdo,Panista,8_19
Acuerdo,Panista,8_19
Desacuerdo,No se identifica con ningún partido,9_5
Acuerdo,Panista,10_5
Acuerdo,Panista,10_5
Acuerdo,Panista,10_5
Desacuerdo,Panista,10_5
Acuerdo,Panista,10_5
Acuerdo,Panista,10_5
Acuerdo,Panista,11_20
Acuerdo,Panista,11_20
Acuerdo,Panista,11_20
Acuerdo,Panista,11_20
Acuerdo en parte,Panista,11_20
Acuerdo,Panista,14_29
Acuerdo,Panista,14_29
Acuerdo en parte,Panista,14_29
Acuerdo,Panista,14_29
Acuerdo,Panista,14_29
Acuerdo,No se identifica con ningún partido,14_98
Acuerdo,No se identifica con ningún partido,14_98
Acuerdo,Panista,15_25
Acuerdo,Panista,15_25
Desacuerdo en parte,Panista,15_57
Desacuerdo,No se identifica con ningún partido,15_57
Desacuerdo en parte,No se identifica con ningún partido,15_57
Acuerdo,Panista,15_104
Acuerdo,Panista,15_104
Acuerdo,Panista,15_104
Acuerdo en parte,No se identifica con ningún partido,15_104
Acuerdo en parte,Panista,16_52
Acuerdo,No se identifica con ningún partido,17_15
Desacuerdo en parte,No se identifica con ningún partido,17_15
Acuerdo,Priista,17_15
Acuerdo,Panista,17_15
Acuerdo,Panista,17_15
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Desacuerdo,No se identifica con ningún partido,20_385
Desacuerdo,Panista,20_385
Desacuerdo,Panista,21_115
Acuerdo,Panista,23_4
Acuerdo,Panista,23_4
Acuerdo,Panista,23_4
Acuerdo,Panista,23_4
Acuerdo,Panista,25_11
Acuerdo en parte,Panista,25_11
Acuerdo,Panista,25_11
Acuerdo,Panista,25_11
Acuerdo,Panista,27_4
Acuerdo en parte,Panista,28_40
Acuerdo en parte,Panista,30_87
Acuerdo en parte,Panista,30_87
Acuerdo,Panista,30_102
Acuerdo en parte,No se identifica con ningún partido,30_102
Desacuerdo,No se identifica con ningún partido,30_102
Acuerdo,Panista,1_7
Acuerdo en parte,Panista,4_4
Acuerdo,Panista,7_31
Acuerdo,Panista,7_31
Acuerdo,Panista,7_31
Acuerdo,No se identifica con ningún partido,11_20
Acuerdo,Perredista,12_42
Acuerdo en parte,Panista,16_52
Acuerdo en parte,Panista,16_52
Acuerdo,Panista,17_15
Acuerdo,Panista,19_39
Acuerdo en parte,Panista,19_39
Acuerdo,Panista,19_39
Acuerdo,Panista,19_39
Desacuerdo en parte,No se identifica con ningún partido,21_115
Acuerdo,Panista,25_11
Acuerdo en parte,Panista,28_40
Acuerdo en parte,Panista,28_40
Acuerdo,No se identifica con ningún partido,30_87
Desacuerdo,No se identifica con ningún partido,30_87
Acuerdo,No se identifica con ningún partido,13_73
Acuerdo en parte,Panista,16_2
Acuerdo,Panista,16_112
Acuerdo,Panista,19_26
Acuerdo en parte,Panista,20_115
Acuerdo en parte,Panista,22_14
Desacuerdo en parte,No se identifica con ningún partido,25_1
Acuerdo en parte,Priista,28_30
Acuerdo,Panista,30_44
Acuerdo en parte,No se identifica con ningún partido,30_176
Acuerdo,Panista,32_49
Acuerdo,No se identifica con ningún partido,2_4
Acuerdo en parte,No se identifica con ningún partido,6_10
Acuerdo,No se identifica con ningún partido,6_10
Acuerdo,Panista,9_16
Acuerdo,Panista,9_16
Acuerdo,No se identifica con ningún partido,11_17
Acuerdo,Panista,11_17
Acuerdo en parte,Perredista,12_7
Acuerdo en parte,Panista,14_70
Acuerdo,Panista,14_70
Acuerdo,Panista,14_70
Acuerdo,Panista,14_70
Desacuerdo,No se identifica con ningún partido,15_14
Desacuerdo en parte,No se identifica con ningún partido,15_14
Acuerdo,No se identifica con ningún partido,16_112
Acuerdo,No se identifica con ningún partido,20_115
Acuerdo,No se identifica con ningún partido,21_114
Desacuerdo,N/C,21_114
Acuerdo en parte,No se identifica con ningún partido,25_1
Acuerdo en parte,No se identifica con ningún partido,25_1
Acuerdo,Panista,25_1
Desacuerdo en parte,No se identifica con ningún partido,26_25
Acuerdo en parte,Panista,28_30
Desacuerdo en parte,Panista,28_30
Acuerdo,Panista,30_44
Acuerdo en parte,No se identifica con ningún partido,30_44
Acuerdo,Panista,30_176
Acuerdo,Panista,2_4
Acuerdo en parte,Panista,11_17
Acuerdo,No se identifica con ningún partido,12_7
Acuerdo,Panista,13_73
Acuerdo,Panista,14_70
Acuerdo,Panista,19_26
Acuerdo,Panista,19_26
Acuerdo en parte,Panista,25_1
Acuerdo en parte,No se identifica con ningún partido,25_1
Acuerdo en parte,Panista,28_30
Acuerdo,Panista,32_49
Acuerdo,Panista,32_49
Acuerdo,Panista,2_4
Acuerdo,No se identifica con ningún partido,6_10
Acuerdo,Panista,7_109
Acuerdo,Panista,7_109
Acuerdo en parte,Panista,11_17
Acuerdo,Panista,13_73
Acuerdo en parte,No se identifica con ningún partido,14_70
Acuerdo,No se identifica con ningún partido,15_39
Acuerdo en parte,No se identifica con ningún partido,16_112
Acuerdo en parte,No se identifica con ningún partido,16_112
Desacuerdo,No se identifica con ningún partido,20_115
Acuerdo en parte,Panista,21_114
Acuerdo en parte,Panista,22_14
Acuerdo en parte,Panista,30_44
Acuerdo,Panista,32_49
Acuerdo,Panista,32_49
Acuerdo en parte,Panista,6_10
Acuerdo,No se identifica con ningún partido,6_10
Desacuerdo en parte,No se identifica con ningún partido,6_10
Acuerdo,Panista,6_10
Acuerdo,Panista,7_109
Acuerdo,Panista,9_16
Acuerdo en parte,No se identifica con ningún partido,9_16
Acuerdo,Panista,9_16
Acuerdo,Panista,9_16
Acuerdo,Panista,9_16
Acuerdo,Panista,11_17
Desacuerdo en parte,No se identifica con ningún partido,11_17
Acuerdo en parte,No se identifica con ningún partido,11_17
Acuerdo en parte,No se identifica con ningún partido,12_7
Acuerdo,Panista,14_70
Desacuerdo en parte,No se identifica con ningún partido,14_70
Acuerdo,Panista,14_70
Acuerdo,Perredista,15_14
Acuerdo en parte,Panista,16_2
Acuerdo en parte,Panista,16_112
Acuerdo,Panista,19_26
Acuerdo,Panista,19_26
Desacuerdo,Panista,20_115
Desacuerdo,Panista,20_115
Desacuerdo,Panista,21_114
Acuerdo,Panista,22_14
Acuerdo en parte,No se identifica con ningún partido,25_1
Acuerdo,Panista,26_25
Acuerdo en parte,Panista,26_25
Acuerdo en parte,Panista,28_30
Desacuerdo en parte,Priista,28_30
Desacuerdo,No se identifica con ningún partido,30_44
Acuerdo en parte,Panista,30_176
Acuerdo,Panista,30_176
Acuerdo,Panista,30_176
Acuerdo,Panista,32_49
Acuerdo,Panista,2_4
Acuerdo en parte,No se identifica con ningún partido,6_10
Acuerdo,No se identifica con ningún partido,6_10
Acuerdo en parte,Priista,6_10
Acuerdo,Panista,7_109
Acuerdo,Panista,11_17
N/S,N/S,15_14
Acuerdo en parte,Panista,16_2
Acuerdo,Panista,19_26
Acuerdo,Panista,19_26
Acuerdo,Panista,22_14
Acuerdo en parte,No se identifica con ningún partido,30_44
Acuerdo en parte,Priista,2_3
Acuerdo en parte,Priista,5_30
Acuerdo en parte,Priista,5_30
Acuerdo,Priista,7_80
Desacuerdo,Priista,8_37
Desacuerdo,No se identifica con ningún partido,9_6
Acuerdo,No se identifica con ningún partido,9_6
Acuerdo en parte,No se identifica con ningún partido,9_13
Desacuerdo,No se identifica con ningún partido,9_13
Acuerdo en parte,No se identifica con ningún partido,13_21
Acuerdo en parte,Priista,14_120
Desacuerdo en parte,Priista,15_33
Desacuerdo en parte,Priista,15_33
Acuerdo en parte,Priista,15_107
Acuerdo en parte,Priista,15_107
Acuerdo en parte,Priista,16_71
Acuerdo en parte,No se identifica con ningún partido,16_71
Desacuerdo,Priista,19_46
Acuerdo en parte,No se identifica con ningún partido,21_23
Desacuerdo en parte,No se identifica con ningún partido,21_189
Acuerdo,Priista,24_28
Desacuerdo en parte,No se identifica con ningún partido,26_43
Acuerdo en parte,Priista,28_5
Desacuerdo,No se identifica con ningún partido,30_124
Acuerdo,Priista,2_3
Desacuerdo,Priista,2_3
Desacuerdo,Priista,2_3
Desacuerdo,Priista,2_3
Acuerdo en parte,Priista,5_30
Acuerdo en parte,Priista,5_30
Acuerdo,Priista,7_80
Acuerdo,Priista,7_80
Acuerdo en parte,Priista,7_80
Desacuerdo,Priista,8_37
Desacuerdo en parte,Priista,8_37
Acuerdo,Priista,9_6
Acuerdo en parte,Priista,9_6
Acuerdo en parte,Priista,11_3
Acuerdo en parte,Priista,13_21
Desacuerdo en parte,Priista,14_39
Desacuerdo,Priista,14_39
Desacuerdo en parte,Priista,14_39
Acuerdo en parte,No se identifica con ningún partido,15_58
Acuerdo en parte,Priista,18_17
Desacuerdo,No se identifica con ningún partido,18_17
Desacuerdo,Priista,19_46
Desacuerdo,N/S,21_189
Desacuerdo,De otro partido,21_189
Acuerdo,Priista,21_189
Desacuerdo,No se identifica con ningún partido,21_189
Acuerdo,Priista,24_28
Acuerdo en parte,Priista,24_28
Acuerdo en parte,Priista,24_28
Desacuerdo,No se identifica con ningún partido,26_43
Desacuerdo,De otro partido,28_5
Acuerdo en parte,Priista,28_5
Desacuerdo,Priista,30_3
Desacuerdo,Priista,30_3
Desacuerdo en parte,Priista,30_3
Desacuerdo en parte,Priista,30_3
Desacuerdo,Priista,30_124
Desacuerdo en parte,No se identifica con ningún partido,30_124
Desacuerdo,Priista,31_80
Acuerdo,Priista,31_80
Acuerdo en parte,Priista,31_80
Desacuerdo,Priista,31_80
Desacuerdo,Priista,31_80
Desacuerdo en parte,Priista,2_3
Desacuerdo,No se identifica con ningún partido,9_13
Acuerdo en parte,Priista,14_39
Desacuerdo,Priista,14_39
Desacuerdo,No se identifica con ningún partido,14_120
Acuerdo en parte,Priista,15_58
Desacuerdo en parte,Priista,15_58
Acuerdo en parte,Priista,16_71
Desacuerdo,Priista,18_17
Desacuerdo,Priista,18_17
Desacuerdo,Priista,21_189
Acuerdo en parte,Priista,24_28
Acuerdo,Priista,24_28
Desacuerdo en parte,No se identifica con ningún partido,26_43
Desacuerdo en parte,No se identifica con ningún partido,26_43
Desacuerdo,No se identifica con ningún partido,26_43
Desacuerdo,Priista,30_3
Desacuerdo,No se identifica con ningún partido,30_124
Desacuerdo,Priista,2_3
Desacuerdo en parte,Priista,2_3
Acuerdo en parte,Priista,5_30
Desacuerdo en parte,Priista,7_80
Desacuerdo,Priista,8_37
Acuerdo,No se identifica con ningún partido,9_6
Desacuerdo en parte,No se identifica con ningún partido,11_3
Acuerdo en parte,No se identifica con ningún partido,13_21
Desacuerdo,No se identifica con ningún partido,14_120
Desacuerdo,Priista,15_58
Desacuerdo en parte,Priista,16_71
Desacuerdo,No se identifica con ningún partido,19_46
Desacuerdo,No se identifica con ningún partido,21_189
Acuerdo,No se identifica con ningún partido,21_189
Desacuerdo,Priista,26_43
Acuerdo en parte,Priista,28_5
Desacuerdo,No se identifica con ningún partido,30_124
Desacuerdo en parte,Panista,2_3
Acuerdo,No se identifica con ningún partido,2_3
Desacuerdo en parte,Priista,2_3
Desacuerdo,No se identifica con ningún partido,2_3
Acuerdo en parte,Priista,5_30
Acuerdo en parte,Priista,5_30
Acuerdo en parte,Priista,5_30
Acuerdo,Priista,7_80
Acuerdo,Priista,7_80
Acuerdo,Priista,7_80
Acuerdo,Priista,7_80
Desacuerdo,Priista,8_37
Desacuerdo,No se identifica con ningún partido,9_13
Desacuerdo,No se identifica con ningún partido,9_13
Desacuerdo,No se identifica con ningún partido,11_35
Acuerdo,Priista,13_21
Acuerdo,No se identifica con ningún partido,13_21
Desacuerdo,No se identifica con ningún partido,13_21
Desacuerdo en parte,Priista,14_39
Desacuerdo,Priista,14_39
Acuerdo en parte,No se identifica con ningún partido,14_120
Desacuerdo en parte,No se identifica con ningún partido,15_58
Desacuerdo en parte,No se identifica con ningún partido,15_58
Desacuerdo,Priista,18_17
Acuerdo en parte,No se identifica con ningún partido,18_17
Desacuerdo,Priista,19_46
Desacuerdo,Priista,19_46
Desacuerdo,No se identifica con ningún partido,21_23
Acuerdo en parte,Perredista,21_23
Desacuerdo,Priista,21_23
Desacuerdo,No se identifica con ningún partido,21_189
Desacuerdo,Priista,21_189
Acuerdo en parte,Priista,24_28
Acuerdo,Priista,24_28
Acuerdo,Priista,24_28
Acuerdo en parte,No se identifica con ningún partido,26_43
Desacuerdo en parte,Priista,28_5
Acuerdo en parte,Priista,28_5
Desacuerdo,Priista,30_3
Desacuerdo,Priista,30_3
Desacuerdo,Priista,30_3
Desacuerdo,Priista,30_3
Desacuerdo,No se identifica con ningún partido,30_124
Acuerdo,Priista,31_80
Desacuerdo,Priista,31_80
Acuerdo,Panista,2_3
Acuerdo en parte,Priista,2_3
Acuerdo en parte,Priista,5_30
Acuerdo en parte,Priista,5_30
Desacuerdo,Priista,8_37
Desacuerdo,No se identifica con ningún partido,9_6
Desacuerdo,No se identifica con ningún partido,9_13
Desacuerdo en parte,Priista,11_35
Desacuerdo en parte,No se identifica con ningún partido,11_35
N/S,Priista,14_39
N/S,Priista,14_39
N/C,Priista,14_39
Desacuerdo en parte,No se identifica con ningún partido,14_120
Acuerdo en parte,No se identifica con ningún partido,14_120
Desacuerdo en parte,Priista,14_120
Acuerdo en parte,No se identifica con ningún partido,14_120
Acuerdo en parte,No se identifica con ningún partido,14_120
Desacuerdo en parte,Priista,15_33
Acuerdo,No se identifica con ningún partido,15_107
Desacuerdo en parte,No se identifica con ningún partido,15_107
N/S,No se identifica con ningún partido,15_107
Acuerdo en parte,No se identifica con ningún partido,15_107
Desacuerdo,No se identifica con ningún partido,15_107
Acuerdo en parte,Priista,16_71
Acuerdo en parte,Priista,16_71
Acuerdo en parte,No se identifica con ningún partido,18_17
Acuerdo en parte,Priista,19_46
Desacuerdo,Priista,21_23
Desacuerdo,Priista,21_189
Acuerdo en parte,Priista,28_5
Desacuerdo,Priista,30_3
N/S,No se identifica con ningún partido,30_124
Desacuerdo,Priista,31_80
Acuerdo en parte,Priista,31_80
Desacuerdo,Priista,31_80
Desacuerdo,Priista,2_2
Acuerdo en parte,Priista,2_2
Desacuerdo,No se identifica con ningún partido,9_12
Desacuerdo,No se identifica con ningún partido,9_12
Desacuerdo en parte,Priista,10_15
Desacuerdo en parte,Priista,10_15
Acuerdo,Priista,12_67
Acuerdo,Priista,15_33
Acuerdo en parte,Priista,16_53
Desacuerdo,No se identifica con ningún partido,18_4
Desacuerdo en parte,No se identifica con ningún partido,18_4
Desacuerdo en parte,No se identifica con ningún partido,20_545
Acuerdo,N/S,21_156
Desacuerdo en parte,No se identifica con ningún partido,29_21
Acuerdo en parte,Priista,31_50
Desacuerdo en parte,Priista,2_2
Desacuerdo en parte,No se identifica con ningún partido,5_18
Desacuerdo,Priista,5_18
Desacuerdo en parte,No se identifica con ningún partido,7_61
Acuerdo,Priista,7_61
Acuerdo en parte,Priista,8_37
Desacuerdo,Priista,9_5
Desacuerdo,N/C,9_12
Desacuerdo en parte,N/C,9_12
Desacuerdo en parte,No se identifica con ningún partido,9_12
Desacuerdo,Priista,10_15
Acuerdo en parte,Priista,10_15
Desacuerdo en parte,Priista,11_27
Acuerdo,No se identifica con ningún partido,11_27
Acuerdo,Priista,12_67
Desacuerdo,Priista,12_67
Acuerdo,Priista,12_67
Desacuerdo,Priista,14_39
Acuerdo en parte,Priista,14_39
Desacuerdo,No se identifica con ningún partido,14_120
Acuerdo en parte,Priista,14_120
Desacuerdo,No se identifica con ningún partido,14_120
Desacuerdo,Priista,15_33
Desacuerdo en parte,Priista,15_58
Acuerdo en parte,Priista,15_106
Acuerdo en parte,Priista,15_106
Desacuerdo en parte,Priista,16_53
Acuerdo en parte,Priista,16_53
Desacuerdo en parte,No se identifica con ningún partido,18_4
Acuerdo en parte,No se identifica con ningún partido,18_4
Desacuerdo,Priista,19_39
Desacuerdo,Priista,19_39
Desacuerdo en parte,Priista,20_545
Desacuerdo,No se identifica con ningún partido,20_545
Desacuerdo,Priista,21_156
